time_h,temperature_c,snowfall_kg_m2,rain_mm
113.0,-4.879536437626907,0.6178098298518377,0.0
114.0,-5.287499999999999,0.7915501131096913,0.0
115.0,-5.763611909794953,0.9984266514467021,0.0
116.0,-6.274999999999999,1.2398469101442495,0.0
117.0,-6.786388090205035,1.515772806849987,0.0
118.0,-7.262500000000003,1.8243758206183915,0.0
119.0,-7.670463562373095,2.161765853415391,0.0
120.0,-7.982050807568875,2.521837777293589,0.0
121.0,-8.175601652578136,2.8962749532407175,0.0
122.0,-8.2375,3.2747381524294106,0.0
123.0,-8.163101652578135,3.6452516849072665,0.0
124.0,-7.957050807568876,3.9947776173870855,0.0
125.0,-7.632963562373098,4.309946161188758,0.0
126.0,-7.212500000000001,4.577888714309885,0.0
127.0,-6.723888090205047,4.787102931294197,0.0
128.0,-6.20000000000001,4.928269500976725,0.0
129.0,-5.676111909794957,4.994940062025868,0.0
130.0,-5.1875000000000036,4.984025572715166,0.0
131.0,-4.767036437626911,4.89603362204452,0.0
132.0,-4.442949192431125,4.735029289834932,0.0
133.0,-4.236898347421864,4.508323759310075,0.0
134.0,-4.1625,4.225923904118361,0.0
135.0,-4.2243983474218645,3.89980055636404,0.0
136.0,-4.417949192431119,3.5430499090008887,0.0
137.0,-4.729536437626901,3.169029572375514,0.0
138.0,-5.137499999999999,2.790547777083418,0.0
139.0,-5.61361190979496,2.419172192498555,0.0
140.0,-6.125000000000004,2.064706142544093,0.0
141.0,-6.636388090205036,1.734857734159259,0.0
142.0,-7.112499999999996,1.4351048495545906,0.0
143.0,-7.520463562373094,1.1687390264396118,0.0
144.0,-7.832050807568878,0.9370561365811472,0.0
145.0,-8.025601652578137,0.7396526554059563,0.0
146.0,-8.0875,0.5747833524301774,0.0
147.0,-8.013101652578138,0.43973870199955867,0.0
148.0,-7.807050807568878,0.331206878732813,0.0
149.0,-7.482963562373103,0.2455942272750273,0.0
150.0,-7.062499999999996,0.17928795338207076,0.0
151.0,-6.573888090205047,0.12885409160882205,0.0
152.0,-6.0500000000000025,0.09117157687349964,0.0
153.0,-5.526111909794959,0.06350894050971514,0.0
154.0,-5.037500000000009,0.04355363605935134,0.0
155.0,-4.617036437626901,0.029405469410706406,0.0
156.0,-4.292949192431125,0.019545463069281503,0.0
157.0,-4.086898347421863,0.012790218402481414,0.0
158.0,-4.0125,0.008239941065662724,0.0
159.0,-4.074398347421861,0.005226180432539067,0.0
160.0,-4.267949192431119,0.003263313843619532,0.0
161.0,-4.579536437626902,0.0020060762663330583,0.0
162.0,-4.987499999999998,0.0012140880972848042,0.0
163.0,-5.46361190979496,0.0007233811322895612,0.0
164.0,-5.974999999999989,0.0004243249456083667,0.0
165.0,-6.486388090205034,0.00024504461146092067,0.0
166.0,-6.962499999999997,0.00013931893491969874,0.0
167.0,-7.370463562373094,7.798415256813516e-05,0.0
168.0,-7.682050807568878,4.2981873446595264e-05,0.0
169.0,-7.875601652578133,2.333749031190159e-05,0.0
170.0,-7.9375,1.250668946604024e-05,0.0
171.0,-7.863101652578138,6.665626845589984e-06,0.0
172.0,-7.657050807568885,3.6366968332807725e-06,0.0
173.0,-7.332963562373104,2.2347869156692833e-06,0.0
174.0,-6.912499999999995,1.8905175926047917e-06,0.0
175.0,-6.423888090205034,2.4612800883895456e-06,0.0
176.0,-5.900000000000004,4.182845720247582e-06,0.0
177.0,-5.376111909794959,7.74911969694126e-06,0.0
178.0,-4.8874999999999975,1.4540443621844886e-05,0.0
179.0,-4.467036437626911,2.705689384449986e-05,0.0
180.0,-4.142949192431126,4.9657478309486496e-05,0.0
181.0,-3.936898347421865,8.976416647579652e-05,0.0
182.0,-3.8625,0.0001597661016597464,0.0
183.0,-3.9243983474218607,0.0002799578504513976,0.0
184.0,-4.1179491924311185,0.0004829674395393095,0.0
185.0,-4.429536437626911,0.0008202721385288173,0.0
186.0,-4.837499999999999,0.0013715524026539337,0.0
187.0,-5.313611909794959,0.0022577770053140087,0.0
188.0,-5.825000000000004,0.0036590121051642208,0.0
189.0,-6.336388090205034,0.0058379557464695924,0.0
190.0,-6.812499999999996,0.009170054152034833,0.0
191.0,-7.220463562373094,0.014180683072121579,0.0
192.0,-7.53205080756887,0.021589200038408522,0.0
193.0,-7.725601652578134,0.03235862794013063,0.0
194.0,-7.7875,0.04774828697513473,0.0
195.0,-7.713101652578134,0.06936488026804756,0.0
196.0,-7.507050807568879,0.09920547372185548,0.0
197.0,-7.182963562373094,0.1396837154431235,0.0
198.0,-6.762499999999997,0.19362885175832192,0.0
199.0,-6.273888090205048,0.26424605389592554,0.0
200.0,-5.7500000000000036,0.3550267686981843,0.0
201.0,-5.22611190979496,0.4695997289950213,0.0
202.0,-4.7375000000000105,0.6115172667345019,0.0
203.0,-4.3170364376269115,0.7839777904301976,0.0
204.0,-3.9929491924311256,0.9894934954180722,0.0
205.0,-3.786898347421868,1.2295219218853368,0.0
206.0,-3.7125000000000004,1.5040897717863762,0.0
207.0,-3.774398347421864,1.8114459838337769,0.0
208.0,-3.9679491924311256,2.1477867910536936,0.0
209.0,-4.2795364376269,2.5070967551647,0.0
210.0,-4.687499999999997,2.881145368358997,0.0
211.0,-5.163611909794959,3.259668204486725,0.0
212.0,-5.674999999999988,3.6307451853684523,0.0
213.0,-6.186388090205034,3.9813677356470945,0.0
214.0,-6.662499999999995,4.29816381801271,0.0
215.0,-7.070463562373083,4.568228131983643,0.0
216.0,-7.382050807568878,4.779987409165499,0.0
217.0,-7.575601652578137,4.924020701090477,0.0
218.0,-7.6375,4.9937539046229045,0.0
219.0,-7.563101652578137,4.985957256864225,0.0
220.0,-7.3570508075688785,4.900993366533777,0.0
221.0,-7.032963562373094,4.742789252032116,0.0
222.0,-6.612500000000009,4.518535389365982,0.0
223.0,-6.123888090205049,4.2381438935106805,0.0
224.0,-5.600000000000004,3.913522691209343,0.0
225.0,-5.076111909794974,3.557739646437686,0.0
226.0,-4.587500000000011,3.1841580718587177,0.0
227.0,-4.167036437626901,2.805622424100874,0.0
228.0,-3.842949192431119,2.4337612797998602,0.0
229.0,-3.636898347421864,2.078456212127138,0.0
230.0,-3.5625,1.7475030009987842,0.0
231.0,-3.6243983474218644,1.44646899749781,0.0
232.0,-3.8179491924311177,1.1787303827793192,0.0
233.0,-4.129536437626901,0.945657725691129,0.0
234.0,-4.537499999999997,0.7469088762520913,0.0
235.0,-5.013611909794944,0.5807850317604852,0.0
236.0,-5.524999999999989,0.44460808729693224,0.0
237.0,-6.036388090205033,0.3350838139460369,0.0
238.0,-6.512500000000007,0.24862436706174845,0.0
239.0,-6.920463562373093,0.18161347980549158,0.0
240.0,-7.232050807568877,0.13060704926959138,0.0
241.0,-7.425601652578138,0.0924696693118455,0.0
242.0,-7.4875,0.06445344572000752,0.0
243.0,-7.413101652578138,0.04422900039277329,0.0
244.0,-7.207050807568878,0.029880114475029793,0.0
245.0,-6.882963562373105,0.019873370930425016,0.0
246.0,-6.462500000000009,0.013012926263627048,0.0
247.0,-5.973888090205049,0.008388659141319426,0.0
248.0,-5.45000000000002,0.005323831183339616,0.0
249.0,-4.92611190979496,0.003326366913443804,0.0
250.0,-4.437499999999999,0.0020461156511408997,0.0
251.0,-4.017036437626903,0.0012390942775717697,0.0
252.0,-3.692949192431126,0.0007387418011601708,0.0
253.0,-3.4868983474218647,0.00043360586242997796,0.0
254.0,-3.4124999999999996,0.0002505600144312388,0.0
255.0,-3.4743983474218636,0.00014254189698121895,0.0
256.0,-3.6679491924311183,7.9833919489024e-05,0.0
257.0,-3.97953643762689,4.4019643188534835e-05,0.0
258.0,-4.387499999999997,2.3895698661023275e-05,0.0
259.0,-4.863611909794971,1.2770476334403363e-05,0.0
260.0,-5.375000000000002,6.71906138815763e-06,0.0
261.0,-5.886388090205033,3.4803608133133706e-06,0.0
262.0,-6.362500000000007,1.7748190434856665e-06,0.0
263.0,-6.770463562373093,8.910417192982298e-07,0.0
264.0,-7.082050807568869,4.4040895982302946e-07,0.0
265.0,-7.275601652578137,2.1430307456293607e-07,0.0
266.0,-7.3375,1.0266320224615899e-07,0.0
267.0,-7.2631016525781416,4.841894919429697e-08,0.0
268.0,-7.057050807568879,2.2481747311404428e-08,0.0
269.0,-6.732963562373104,1.0276823861309575e-08,0.0
270.0,-6.312499999999997,4.6248953763579686e-09,0.0
271.0,-5.82388809020505,2.049080691462382e-09,0.0
272.0,-5.299999999999991,8.937794355639938e-10,0.0
273.0,-4.776111909794961,3.8380957392944813e-10,0.0
274.0,-4.287500000000011,1.6226146706350422e-10,0.0
275.0,-3.8670364376269024,6.753503689775227e-11,0.0
276.0,-3.542949192431127,2.7673050358505266e-11,0.0
277.0,-3.3368983474218683,1.1163466515202306e-11,0.0
278.0,-3.2625,4.433587289933687e-12,0.0
279.0,-3.3243983474218597,1.7335070072020359e-12,0.0
280.0,-3.5179491924311246,6.672830424109969e-13,0.0
281.0,-3.8295364376269,2.5287664669117043e-13,0.0
282.0,-4.237500000000008,9.434556900632794e-14,0.0
283.0,-4.713611909794957,3.465360661890102e-14,0.0
284.0,-5.224999999999987,1.2531109435726372e-14,0.0
285.0,-5.736388090205046,4.461128707053898e-15,0.0
286.0,-6.212499999999994,1.5635584907363373e-15,0.0
287.0,-6.620463562373082,5.395077157838793e-16,0.0
288.0,-6.932050807568877,1.8327166978005354e-16,0.0
289.0,-7.125601652578133,6.129247548133787e-17,0.0
290.0,-7.1875,2.018055639855185e-17,0.0
291.0,-7.1131016525781385,6.5414384405758924e-18,0.0
292.0,-6.907050807568872,2.087505027925272e-18,0.0
293.0,-6.582963562373095,6.558370543360412e-19,0.0
294.0,-6.16250000000001,2.0285163815355855e-19,0.0
295.0,-5.673888090205036,6.176966370040505e-20,0.0
296.0,-5.150000000000007,1.8517659888261856e-20,0.0
297.0,-4.626111909794975,5.465263658074153e-21,0.0
298.0,-4.1375,1.5879992099449854e-21,0.0
299.0,-3.7170364376269127,4.542590564793093e-22,0.0
300.0,-3.392949192431134,1.279296040524343e-22,0.0
301.0,-3.1868983474218653,3.546930392601625e-23,0.0
302.0,-3.1125,9.68162872927362e-24,0.0
303.0,-3.1743983474218638,2.601706677984976e-24,0.0
304.0,-3.3679491924311167,6.883073193309663e-25,0.0
305.0,-3.6795364376269095,1.7927535559315888e-25,0.0
306.0,-4.087499999999996,4.596983512683133e-26,0.0
307.0,-4.563611909794942,1.1604847784560508e-26,0.0
308.0,-5.075000000000001,2.8841649806239625e-27,0.0
309.0,-5.586388090205031,7.056915205352484e-28,0.0
310.0,-6.062499999999981,1.6999018536821183e-28,0.0
311.0,-6.470463562373093,4.0313169503445214e-29,0.0
312.0,-6.7820508075688695,9.412049237974875e-30,0.0
313.0,-6.975601652578137,2.1633938214280614e-30,0.0
314.0,-7.0375,4.895545917251802e-31,0.0
315.0,-6.963101652578135,1.0906384898504957e-31,0.0
316.0,-6.75705080756888,2.3920742779084518e-32,0.0
317.0,-6.432963562373105,5.16514657788979e-33,0.0
318.0,-6.012499999999998,1.0980061907064643e-33,0.0
319.0,-5.52388809020505,2.2979526497499504e-34,0.0
320.0,-5.00000000000002,4.7346895863579576e-35,0.0
321.0,-4.476111909794962,9.604087222586721e-36,0.0
322.0,-3.9875000000000136,1.91793916921348e-36,0.0
323.0,-3.5670364376269035,3.770749745653801e-37,0.0
324.0,-3.2429491924311264,7.298518966047971e-38,0.0
325.0,-3.0368983474218614,1.3907719409713073e-38,0.0
326.0,-2.9625000000000004,2.609103143759194e-39,0.0
327.0,-3.0243983474218608,4.818820228330617e-40,0.0
328.0,-3.2179491924311243,8.762022218692719e-41,0.0
329.0,-3.5295364376268985,1.5684913364790923e-41,0.0
330.0,-3.937499999999983,2.7642291790387963e-42,0.0
331.0,-4.413611909794956,4.796010426576768e-43,0.0
332.0,-4.924999999999987,8.19219608503444e-44,0.0
333.0,-5.436388090205018,1.3776367128139317e-44,0.0
334.0,-5.9124999999999925,2.2807791046601924e-45,0.0
335.0,-6.320463562373101,3.717456471333705e-46,0.0
