slope_deg,mu_static,mu_kinetic,adhesion_pa,design,l_max_kg_per_m,s_max_kg_per_m,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
9.413793103448276,0.13896551724137932,0.10839310344827587,0.0,uniform_05_03_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,17779.519182690226,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
9.413793103448276,0.15862068965517243,0.1237241379310345,0.0,uniform_05_04_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,13637.637923178154,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
10.896551724137932,0.08,0.062400000000000004,0.0,uniform_06_00_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,37612.637179188365,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
10.896551724137932,0.09965517241379311,0.07773103448275863,0.0,uniform_06_01_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,33489.91215858367,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
10.896551724137932,0.1193103448275862,0.09306206896551725,0.0,uniform_06_02_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,29367.187137978948,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
10.896551724137932,0.13896551724137932,0.10839310344827587,0.0,uniform_06_03_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,25244.46211737428,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
10.896551724137932,0.15862068965517243,0.1237241379310345,0.0,uniform_06_04_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,21121.737096769564,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
10.896551724137932,0.17827586206896553,0.13905517241379312,0.0,uniform_06_05_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,16999.012076164872,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
12.379310344827587,0.08,0.062400000000000004,0.0,uniform_07_00_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,44994.92272945315,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
12.379310344827587,0.09965517241379311,0.07773103448275863,0.0,uniform_07_01_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,40894.11488020671,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
12.379310344827587,0.1193103448275862,0.09306206896551725,0.0,uniform_07_02_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,36793.30703096022,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
12.379310344827587,0.13896551724137932,0.10839310344827587,0.0,uniform_07_03_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,32692.499181713745,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
12.379310344827587,0.15862068965517243,0.1237241379310345,0.0,uniform_07_04_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,28591.691332467297,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
12.379310344827587,0.17827586206896553,0.13905517241379312,0.0,uniform_07_05_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,24490.883483220852,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
12.379310344827587,0.19793103448275862,0.15438620689655172,0.0,uniform_07_06_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,20390.075633974393,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
12.379310344827587,0.21758620689655173,0.16971724137931035,0.0,uniform_07_07_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,16289.267784727925,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
13.862068965517242,0.08,0.062400000000000004,0.0,uniform_08_00_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,52347.075796550285,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
13.862068965517242,0.09965517241379311,0.07773103448275863,0.0,uniform_08_01_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,48270.93137348365,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
13.862068965517242,0.1193103448275862,0.09306206896551725,0.0,uniform_08_02_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,44194.78695041692,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
13.862068965517242,0.13896551724137932,0.10839310344827587,0.0,uniform_08_03_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,40118.64252735033,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
13.862068965517242,0.15862068965517243,0.1237241379310345,0.0,uniform_08_04_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,36042.498104283644,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
13.862068965517242,0.17827586206896553,0.13905517241379312,0.0,uniform_08_05_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,31966.353681216966,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
13.862068965517242,0.19793103448275862,0.15438620689655172,0.0,uniform_08_06_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,27890.209258150277,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
13.862068965517242,0.21758620689655173,0.16971724137931035,0.0,uniform_08_07_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,23814.064835083613,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
13.862068965517242,0.23724137931034484,0.18504827586206898,0.0,uniform_08_08_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,19737.920412016934,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.08,0.062400000000000004,0.0,uniform_09_00_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,59664.17274432054,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.09965517241379311,0.07773103448275863,0.0,uniform_09_01_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,55615.42148549665,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.1193103448275862,0.09306206896551725,0.0,uniform_09_02_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,51566.67022667279,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.13896551724137932,0.10839310344827587,0.0,uniform_09_03_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,47517.918967848884,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.15862068965517243,0.1237241379310345,0.0,uniform_09_04_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,43469.167709025,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.17827586206896553,0.13905517241379312,0.0,uniform_09_05_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,39420.41645020113,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.19793103448275862,0.15438620689655172,0.0,uniform_09_06_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,35371.66519137725,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.21758620689655173,0.16971724137931035,0.0,uniform_09_07_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,31322.91393255339,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.23724137931034484,0.18504827586206898,0.0,uniform_09_08_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,27274.16267372949,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
15.344827586206897,0.25689655172413794,0.20037931034482762,0.0,uniform_09_09_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,23225.411414905597,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.08,0.062400000000000004,0.0,uniform_10_00_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,66941.313413207,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.09965517241379311,0.07773103448275863,0.0,uniform_10_01_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,62922.666711862235,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.1193103448275862,0.09306206896551725,0.0,uniform_10_02_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,58904.020010517444,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.13896551724137932,0.10839310344827587,0.0,uniform_10_03_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,54885.37330917265,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.15862068965517243,0.1237241379310345,0.0,uniform_10_04_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,50866.726607827884,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.17827586206896553,0.13905517241379312,0.0,uniform_10_05_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,46848.07990648306,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.19793103448275862,0.15438620689655172,0.0,uniform_10_06_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,42829.43320513832,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.21758620689655173,0.16971724137931035,0.0,uniform_10_07_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,38810.786503793504,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.23724137931034484,0.18504827586206898,0.0,uniform_10_08_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,34792.139802448764,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.25689655172413794,0.20037931034482762,0.0,uniform_10_09_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,30773.493101103948,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.27655172413793105,0.21571034482758622,0.0,uniform_10_10_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,26754.846399759135,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
16.82758620689655,0.29620689655172416,0.23104137931034485,0.0,uniform_10_11_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,22736.19969841438,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.08,0.062400000000000004,0.0,uniform_11_00_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,74173.62440182567,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.09965517241379311,0.07773103448275863,0.0,uniform_11_01_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,70187.77349058668,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.1193103448275862,0.09306206896551725,0.0,uniform_11_02_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,66201.92257934765,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.13896551724137932,0.10839310344827587,0.0,uniform_11_03_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,62216.07166810861,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.15862068965517243,0.1237241379310345,0.0,uniform_11_04_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,58230.22075686964,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.17827586206896553,0.13905517241379312,0.0,uniform_11_05_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,54244.369845630594,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.19793103448275862,0.15438620689655172,0.0,uniform_11_06_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,50258.518934391635,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.21758620689655173,0.16971724137931035,0.0,uniform_11_07_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,46272.66802315265,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.23724137931034484,0.18504827586206898,0.0,uniform_11_08_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,42286.81711191357,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.25689655172413794,0.20037931034482762,0.0,uniform_11_09_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,38300.96620067458,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.27655172413793105,0.21571034482758622,0.0,uniform_11_10_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,34315.11528943557,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.29620689655172416,0.23104137931034485,0.0,uniform_11_11_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,30329.26437819656,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
18.310344827586206,0.3158620689655173,0.24637241379310348,0.0,uniform_11_12_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,26343.413466957547,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.08,0.062400000000000004,0.0,uniform_12_00_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,81356.26233061463,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.09965517241379311,0.07773103448275863,0.0,uniform_12_01_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,77405.87647921692,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.1193103448275862,0.09306206896551725,0.0,uniform_12_02_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,73455.49062781919,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.13896551724137932,0.10839310344827587,0.0,uniform_12_03_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,69505.1047764214,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.15862068965517243,0.1237241379310345,0.0,uniform_12_04_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,65554.71892502364,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.17827586206896553,0.13905517241379312,0.0,uniform_12_05_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,61604.3330736259,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.19793103448275862,0.15438620689655172,0.0,uniform_12_06_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,57653.94722222814,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.21758620689655173,0.16971724137931035,0.0,uniform_12_07_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,53703.56137083038,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.23724137931034484,0.18504827586206898,0.0,uniform_12_08_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,49753.1755194326,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.25689655172413794,0.20037931034482762,0.0,uniform_12_09_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,45802.78966803482,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.27655172413793105,0.21571034482758622,0.0,uniform_12_10_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,41852.403816637096,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.29620689655172416,0.23104137931034485,0.0,uniform_12_11_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,37902.017965239356,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.3158620689655173,0.24637241379310348,0.0,uniform_12_12_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,33951.63211384156,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.3355172413793104,0.2617034482758621,0.0,uniform_12_13_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,30001.246262443805,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
19.793103448275865,0.3551724137931035,0.27703448275862075,0.0,uniform_12_14_00,39.99950000321371,39.99950000321371,0.006482102868391996,3689.756662439008,3667.6328323805587,317.3333333333333,11.14197109918991,7.5666763231955665,26050.860411046033,0.0,0.0,0.0,0.04166614583668095,3.637978807091713e-12,0.0,0.0,0,0
